"gene_name","gene_biotype","X","Pathway","Pvalue","FDR","s","Rs","PVal","adj.P.Val","sign_Rs0.5"
"A4GALT","protein_coding",35985,"BCRSignalingPathway",0.003,0.00147206883073511,1260.7154826003,0.56898615979477,0.00241074472651522,0.574051001606494,"Positive"
"A4GALT","protein_coding",170985,"TCRsignalingPathway",0.002,0.00100881003503806,1260.7154826003,0.56898615979477,0.00241074472651522,0.574051001606494,"Positive"
"ADA2","protein_coding",211997,"TNF_Family_Members",0.002,0.00100881003503806,1457.7491664511,0.501624216597913,0.00900433855805405,0.513287041017101,"Positive"
"ADAM10","protein_coding",22525,"Antimicrobials",0.007,0.00321765972524536,798.636487985716,0.726961884449328,2.58492260914623e-05,0.727213120744996,"Positive"
"ADAM10","protein_coding",7525,"Antigen_Processing_and_Presentation",0.009,0.00404827402483403,798.636487985716,0.726961884449328,2.58492260914623e-05,0.727213120744996,"Positive"
"ADSS2","protein_coding",30523,"BCRSignalingPathway",0.002,0.00100881003503806,1238.71172095198,0.576508813349749,0.00204461921796428,0.58121986222103,"Positive"
"AFF1","protein_coding",133249,"Interleukins",0.006,0.00279208069437188,1450.747969563,0.504017788183588,0.00863025712524901,0.51541390199093,"Positive"
"AFF1","protein_coding",118249,"Interferons",0.003,0.00147206883073511,1450.747969563,0.504017788183588,0.00863025712524901,0.51541390199093,"Positive"
"AFF1","protein_coding",208249,"TGFb_Family_Member_Receptor",0.002,0.00100881003503806,1450.747969563,0.504017788183588,0.00863025712524901,0.51541390199093,"Positive"
"AGT","protein_coding",202113,"TGFb_Family_Member_Receptor",0.001,0.000524475825566302,4548.27750705512,-0.554966669078673,0.00329020999253751,-485.647460250265,"Negative"
"AICDA","protein_coding",33945,"BCRSignalingPathway",0.007,0.00321765972524536,1302.1555087725,0.554818629479486,0.00325393695828565,0.560975661239348,"Positive"
"ANKK1","protein_coding",162700,"NaturalKiller_Cell_Cytotoxicity",0.001,0.000524475825566302,1316.7250577051,0.549837587109369,0.00360470512631195,0.556313047923918,"Positive"
"ANKK1","protein_coding",12700,"Antigen_Processing_and_Presentation",0.006,0.00279208069437188,1316.7250577051,0.549837587109369,0.00360470512631195,0.556313047923918,"Positive"
"ANKRD13A","protein_coding",151346,"NaturalKiller_Cell_Cytotoxicity",0.005,0.00236010300954545,1413.74164315448,0.516669523707871,0.00686185686349522,0.5262921281937,"Positive"
"ANKRD13A","protein_coding",181346,"TGFb_Family_Member",0.003,0.00147206883073511,1413.74164315448,0.516669523707871,0.00686185686349522,0.5262921281937,"Positive"
"ANKRD13A","protein_coding",91346,"Cytokine_Receptors",0.004,0.00192168573759888,1413.74164315448,0.516669523707871,0.00686185686349522,0.5262921281937,"Positive"
