"gene_name","gene_biotype","X","Pathway","Pvalue","FDR","s","Rs","PVal","adj.P.Val","sign_Rs0.5"
"A4GALT","protein_coding",140984,"Interleukins_Receptor",0.003,0.00200676230876796,1260.7154826003,0.56898615979477,0.00241074472651522,0.574051001606494,"Positive"
"A4GALT","protein_coding",35984,"BCRSignalingPathway",0.001,0.000733391202871001,1260.7154826003,0.56898615979477,0.00241074472651522,0.574051001606494,"Positive"
"A4GALT","protein_coding",5984,"Antigen_Processing_and_Presentation",0.005,0.00317472054724368,1260.7154826003,0.56898615979477,0.00241074472651522,0.574051001606494,"Positive"
"A4GALT","protein_coding",155984,"NaturalKiller_Cell_Cytotoxicity",0.009,0.00534773989741554,1260.7154826003,0.56898615979477,0.00241074472651522,0.574051001606494,"Positive"
"ADA2","protein_coding",76996,"Cytokines",0.001,0.000733391202871001,1457.7491664511,0.501624216597913,0.00900433855805405,0.513287041017101,"Positive"
"ADA2","protein_coding",46996,"Chemokines",0.001,0.000733391202871001,1457.7491664511,0.501624216597913,0.00900433855805405,0.513287041017101,"Positive"
"ADAM10","protein_coding",232521,"TNF_Family_Members_Receptors",0.001,0.000733391202871001,798.636487985716,0.726961884449328,2.58492260914623e-05,0.727213120744996,"Positive"
"ADAM10","protein_coding",22521,"Antimicrobials",0.006,0.00373292050059765,798.636487985716,0.726961884449328,2.58492260914623e-05,0.727213120744996,"Positive"
"ADPGK","protein_coding",190286,"TGFb_Family_Member",0.001,0.000733391202871001,885.651363594956,0.697213209027366,7.52765975075855e-05,0.697695286080652,"Positive"
"ADPGK","protein_coding",235286,"TNF_Family_Members_Receptors",0.003,0.00200676230876796,885.651363594956,0.697213209027366,7.52765975075855e-05,0.697695286080652,"Positive"
"AFF1","protein_coding",178235,"TCRsignalingPathway",0.005,0.00317472054724368,1450.747969563,0.504017788183588,0.00863025712524901,0.51541390199093,"Positive"
"AGT","protein_coding",142110,"Interleukins_Receptor",0.005,0.00317472054724368,4548.27750705512,-0.554966669078673,0.00329020999253751,-485.647460250265,"Negative"
"AGT","protein_coding",172110,"TCRsignalingPathway",0.003,0.00200676230876796,4548.27750705512,-0.554966669078673,0.00329020999253751,-485.647460250265,"Negative"
"AHNAK","protein_coding",125590,"Interleukins",0.008,0.00481969927073137,1156.69770026282,0.604547794781943,0.00106740671290128,0.607615827608903,"Positive"
"AICDA","protein_coding",168944,"TCRsignalingPathway",0.001,0.000733391202871001,1302.1555087725,0.554818629479486,0.00325393695828565,0.560975661239348,"Positive"
"AIM2","protein_coding",190998,"TGFb_Family_Member",0.002,0.0013889306591523,1432.74489185075,0.510172686546753,0.00772752760702268,0.52073868142062,"Positive"
"AIM2","protein_coding",175998,"TCRsignalingPathway",0.006,0.00373292050059765,1432.74489185075,0.510172686546753,0.00772752760702268,0.52073868142062,"Positive"
"ALDH1A3","protein_coding",419192,"NaturalKiller_Cell_Cytotoxicity",0.001,0.000733391202871001,1138.69462255056,0.610702693145108,0.000918002907308156,0.613474242247718,"Positive"
"ALPK1","protein_coding",181225,"TGFb_Family_Member",0.007,0.00428187669783585,1224.70932717578,0.581295956521099,0.00183736812075769,0.585716576460903,"Positive"
"ALPK1","protein_coding",211225,"TNF_Family_Members",0.003,0.00200676230876796,1224.70932717578,0.581295956521099,0.00183736812075769,0.585716576460903,"Positive"
"ANKRD13A","protein_coding",121346,"Interleukins",0.001,0.000733391202871001,1413.74164315448,0.516669523707871,0.00686185686349522,0.5262921281937,"Positive"
"ANKRD13A","protein_coding",136346,"Interleukins_Receptor",0.008,0.00481969927073137,1413.74164315448,0.516669523707871,0.00686185686349522,0.5262921281937,"Positive"
"ANKRD50","protein_coding",24360,"Antimicrobials",0.001,0.000733391202871001,1262.71582456833,0.568302282198863,0.00244664784479407,0.573468666582489,"Positive"
"ANTKMT","protein_coding",2787,"Antigen_Processing_and_Presentation",0.001,0.000733391202871001,4431.25750192545,-0.514959829718103,0.00717077090473808,-150.212584747771,"Negative"
"ANTKMT","protein_coding",227787,"TNF_Family_Members_Receptors",0.001,0.000733391202871001,4431.25750192545,-0.514959829718103,0.00717077090473808,-150.212584747771,"Negative"
"ANTKMT","protein_coding",182787,"TGFb_Family_Member",0.008,0.00481969927073137,4431.25750192545,-0.514959829718103,0.00717077090473808,-150.212584747771,"Negative"
"ANXA1","protein_coding",111969,"Interferons",0.005,0.00317472054724368,1424.74352397863,0.512908196930382,0.00735249898199687,0.523083788446035,"Positive"
"AP4E1","protein_coding",1518,"Antigen_Processing_and_Presentation",0.007,0.00428187669783585,1420.74284004258,0.514275952122196,0.00717078627444315,0.524293952923493,"Positive"
"AP4E1","protein_coding",226518,"TNF_Family_Members_Receptors",0.002,0.0013889306591523,1420.74284004258,0.514275952122196,0.00717078627444315,0.524293952923493,"Positive"
"APOBEC3D","protein_coding",519926,"TNF_Family_Members_Receptors",0.003,0.00200676230876796,1302.7226639289,0.554624730280719,0.00326702611592952,0.560824818631478,"Positive"
"APOBEC3F","protein_coding",186002,"TGFb_Family_Member",0.002,0.0013889306591523,1349.73070017757,0.538553606776901,0.00451989024976933,0.545967823412038,"Positive"
"APOBEC3F","protein_coding",126002,"Interleukins",0.001,0.000733391202871001,1349.73070017757,0.538553606776901,0.00451989024976933,0.545967823412038,"Positive"
"APOBEC3G","protein_coding",465266,"TGFb_Family_Member",0.002,0.0013889306591523,1288.7202701527,0.55941187345207,0.0029566681485621,0.5651642964648,"Positive"
"ARHGAP30","protein_coding",366091,"Interferons",0.001,0.000733391202871001,1136.69428058253,0.611386570741015,0.000902578864692064,0.614095648250638,"Positive"
"ARHGAP30","protein_coding",383970,"Interleukins",0.002,0.0013889306591523,1136.69428058253,0.611386570741015,0.000902578864692064,0.614095648250638,"Positive"
"ARIH1","protein_coding",11739,"Antigen_Processing_and_Presentation",0.003,0.00200676230876796,1004.67171069265,0.656522492070889,0.000269037331553024,0.657693542786206,"Positive"
"ARIH1","protein_coding",56739,"Chemokines",0.002,0.0013889306591523,1004.67171069265,0.656522492070889,0.000269037331553024,0.657693542786206,"Positive"
"ATL3","protein_coding",437175,"TCRsignalingPathway",0.002,0.0013889306591523,1211.7071043836,0.585741160894496,0.0016613404310564,0.589879677326348,"Positive"
"ATL3","protein_coding",240506,"Antigen_Processing_and_Presentation",0.001,0.000733391202871001,1211.7071043836,0.585741160894496,0.0016613404310564,0.589879677326348,"Positive"
"ATP11C","protein_coding",107601,"Interferons",0.008,0.00481969927073137,1022.67478840491,0.650367593707724,0.00032097127907729,0.651735877060664,"Positive"
"ATP11C","protein_coding",62601,"Chemokine_Receptors",0.002,0.0013889306591523,1022.67478840491,0.650367593707724,0.00032097127907729,0.651735877060664,"Positive"
"ATP7A","protein_coding",206501,"TGFb_Family_Member_Receptor",0.001,0.000733391202871001,971.666068220181,0.667806472403357,0.000192649108879243,0.668659422316222,"Positive"
"ATXN7","protein_coding",131028,"Interleukins",0.003,0.00200676230876796,1341.72933230545,0.54128911716053,0.00428169397934862,0.548489785637097,"Positive"
"ATXN7","protein_coding",41028,"BCRSignalingPathway",0.001,0.000733391202871001,1341.72933230545,0.54128911716053,0.00428169397934862,0.548489785637097,"Positive"
"B3GNT2","protein_coding",132722,"Interleukins",0.001,0.000733391202871001,1448.74762759498,0.504701665779496,0.0085257945956671,0.515964210574993,"Positive"
"B3GNT2","protein_coding",27722,"Antimicrobials",0.003,0.00200676230876796,1448.74762759498,0.504701665779496,0.0085257945956671,0.515964210574993,"Positive"
"B3GNT2","protein_coding",57722,"Chemokines",0.001,0.000733391202871001,1448.74762759498,0.504701665779496,0.0085257945956671,0.515964210574993,"Positive"
"B4GALT1","protein_coding",226683,"TNF_Family_Members_Receptors",0.001,0.000733391202871001,1226.70966914381,0.580612078925192,0.00186582226220681,0.585090166783858,"Positive"
"B4GALT1","protein_coding",211683,"TNF_Family_Members",0.001,0.000733391202871001,1226.70966914381,0.580612078925192,0.00186582226220681,0.585090166783858,"Positive"
"B4GALT1","protein_coding",121683,"Interleukins",0.005,0.00317472054724368,1226.70966914381,0.580612078925192,0.00186582226220681,0.585090166783858,"Positive"
"BACH1","protein_coding",39919,"BCRSignalingPathway",0.002,0.0013889306591523,1398.73907839426,0.521798605677175,0.00623735798105223,0.530769597843549,"Positive"
"BACH1","protein_coding",129919,"Interleukins",0.004,0.00260067015515499,1398.73907839426,0.521798605677175,0.00623735798105223,0.530769597843549,"Positive"
"BACH1","protein_coding",234919,"TNF_Family_Members_Receptors",0.002,0.0013889306591523,1398.73907839426,0.521798605677175,0.00623735798105223,0.530769597843549,"Positive"
"BAG3","protein_coding",234430,"TNF_Family_Members_Receptors",0.009,0.00534773989741554,1084.68538941379,0.629167388234601,0.000572936003163684,0.631180240792338,"Positive"
"BAG3","protein_coding",69430,"Chemokine_Receptors",0.002,0.0013889306591523,1084.68538941379,0.629167388234601,0.000572936003163684,0.631180240792338,"Positive"
"BAG3","protein_coding",219430,"TNF_Family_Members",0.004,0.00260067015515499,1084.68538941379,0.629167388234601,0.000572936003163684,0.631180240792338,"Positive"
"BATF","protein_coding",174898,"TCRsignalingPathway",0.008,0.00481969927073137,1035.67701119709,0.645922389334327,0.000363738951085456,0.647470992521415,"Positive"
"BAZ2B","protein_coding",140403,"Interleukins_Receptor",0.002,0.0013889306591523,1352.73121312961,0.53752779038304,0.00461206094517627,0.54500129939168,"Positive"
"BAZ2B","protein_coding",95403,"Cytokine_Receptors",0.002,0.0013889306591523,1352.73121312961,0.53752779038304,0.00461206094517627,0.54500129939168,"Positive"
"BCAR3","protein_coding",67533,"Chemokine_Receptors",0.002,0.0013889306591523,1445.74711464293,0.505727482173356,0.00837108412473101,0.516829231817678,"Positive"
"BCAR3","protein_coding",187533,"TGFb_Family_Member",0.008,0.00481969927073137,1445.74711464293,0.505727482173356,0.00837108412473101,0.516829231817678,"Positive"
"BCAR3","protein_coding",232533,"TNF_Family_Members_Receptors",0.002,0.0013889306591523,1445.74711464293,0.505727482173356,0.00837108412473101,0.516829231817678,"Positive"
"BLZF1","protein_coding",154709,"NaturalKiller_Cell_Cytotoxicity",0.007,0.00428187669783585,1161.69855518289,0.602838100792175,0.00111246408981686,0.60601076337649,"Positive"
"BLZF1","protein_coding",4709,"Antigen_Processing_and_Presentation",0.004,0.00260067015515499,1161.69855518289,0.602838100792175,0.00111246408981686,0.60601076337649,"Positive"
"BLZF1","protein_coding",19709,"Antimicrobials",0.001,0.000733391202871001,1161.69855518289,0.602838100792175,0.00111246408981686,0.60601076337649,"Positive"
"BNIP2","protein_coding",127907,"Interleukins",0.002,0.0013889306591523,962.664529364053,0.670883921584939,0.000175450596846255,0.6717050550866,"Positive"
"BNIP2","protein_coding",232907,"TNF_Family_Members_Receptors",0.002,0.0013889306591523,962.664529364053,0.670883921584939,0.000175450596846255,0.6717050550866,"Positive"
"BTLA","protein_coding",330273,"Cytokines",0.001,0.000733391202871001,1007.67222364469,0.655496675677028,0.000277144363704068,0.656683379277732,"Positive"
"C11orf80","protein_coding",163473,"NaturalKiller_Cell_Cytotoxicity",0.005,0.00317472054724368,1276.71821834453,0.563515139027513,0.00271101431513922,0.569004217422484,"Positive"
"CAPNS2","protein_coding",433192,"NaturalKiller_Cell_Cytotoxicity",0.009,0.00534773989741554,1027.38554262022,0.648757079446079,0.000335928536572322,0.650208553535131,"Positive"
"CAPNS2","protein_coding",379555,"Interferons",0.002,0.0013889306591523,1027.38554262022,0.648757079446079,0.000335928536572322,0.650208553535131,"Positive"
"CAPNS2","protein_coding",290160,"BCRSignalingPathway",0.005,0.00317472054724368,1027.38554262022,0.648757079446079,0.000335928536572322,0.650208553535131,"Positive"
"CCL17","protein_coding",212733,"TNF_Family_Members",0.002,0.0013889306591523,1319.72557065714,0.548811770715508,0.00368080065976747,0.555379682666035,"Positive"
"CCL17","protein_coding",107733,"Interferons",0.002,0.0013889306591523,1319.72557065714,0.548811770715508,0.00368080065976747,0.555379682666035,"Positive"
"CCL17","protein_coding",2733,"Antigen_Processing_and_Presentation",0.004,0.00260067015515499,1319.72557065714,0.548811770715508,0.00368080065976747,0.555379682666035,"Positive"
"CCL17","protein_coding",32733,"BCRSignalingPathway",0.001,0.000733391202871001,1319.72557065714,0.548811770715508,0.00368080065976747,0.555379682666035,"Positive"
"CCL17","protein_coding",122733,"Interleukins",0.004,0.00260067015515499,1319.72557065714,0.548811770715508,0.00368080065976747,0.555379682666035,"Positive"
"CCL17","protein_coding",152733,"NaturalKiller_Cell_Cytotoxicity",0.002,0.0013889306591523,1319.72557065714,0.548811770715508,0.00368080065976747,0.555379682666035,"Positive"
"CCL19","protein_coding",163270,"NaturalKiller_Cell_Cytotoxicity",0.002,0.0013889306591523,1171.70026502303,0.599418712812639,0.00120752981274665,0.602798833300198,"Positive"
"CCL19","protein_coding",88270,"Cytokines",0.001,0.000733391202871001,1171.70026502303,0.599418712812639,0.00120752981274665,0.602798833300198,"Positive"
"CCL23","protein_coding",400200,"Interleukins",0.001,0.000733391202871001,1372.67302050997,0.53071007845813,0.00526599198313328,0.538771098642988,"Positive"
"CCL23","protein_coding",453837,"TCRsignalingPathway",0.001,0.000733391202871001,1372.67302050997,0.53071007845813,0.00526599198313328,0.538771098642988,"Positive"
"CCL5","protein_coding",471348,"TGFb_Family_Member",0.001,0.000733391202871001,759.629819609161,0.740297497569518,1.52985404058878e-05,0.740415557931143,"Positive"
